question_id,intervention,measurement_layer,distance,delta_persona_projection,delta_emotion_projection
eval06,persona,22,5,0.03355264663696289,-0.0027954578399658203
eval06,persona,22,6,0.01944255828857422,0.002436235547065735
eval06,persona,22,7,0.04391956329345703,0.00919640064239502
eval06,persona,22,8,0.02426314353942871,0.007230043411254883
eval06,persona,22,9,0.020282268524169922,0.003722071647644043
eval06,persona,22,10,0.013641834259033203,0.0015971660614013672
eval06,persona,22,11,0.011613726615905762,0.001182258129119873
eval06,persona,22,12,0.003450259566307068,0.00023755431175231934
eval06,persona,22,13,0.005039870738983154,-0.0012119114398956299
eval06,persona,22,14,0.002092123031616211,-9.736418724060059e-05
eval06,persona,22,15,0.0032275915145874023,0.0027960240840911865
eval06,persona,22,16,-0.012269318103790283,-0.01082707941532135
eval06,persona,22,17,-0.003183603286743164,-0.0008825957775115967
eval06,persona,22,18,0.0003471970558166504,-0.0013169646263122559
eval06,persona,22,19,-0.0042154788970947266,-0.004527628421783447
eval06,persona,22,20,-0.0005297064781188965,-0.000704348087310791
eval06,persona,39,1,10.0133056640625,0.2233905792236328
eval06,persona,39,2,8.683837890625,2.4248046875
eval06,persona,39,3,3.7848434448242188,0.8624725341796875
eval06,persona,39,4,2.7481307983398438,-0.380584716796875
eval06,persona,39,5,1.594970703125,-4.873443603515625
eval06,persona,39,6,1.7931747436523438,-0.6130561828613281
eval06,persona,39,7,3.60882568359375,0.6673393249511719
eval06,persona,39,8,2.8456573486328125,0.8021535873413086
eval06,persona,39,9,0.01708984375,0.18922042846679688
eval06,persona,39,10,0.7679595947265625,-0.03769683837890625
eval06,persona,39,11,0.3450164794921875,-1.337860107421875
eval06,persona,39,12,0.9294157028198242,-0.5006790161132812
eval06,persona,39,13,-0.17381691932678223,-0.6834983825683594
eval06,persona,39,14,-0.782958984375,-0.22072219848632812
eval06,persona,39,15,0.14624881744384766,0.349884033203125
eval06,persona,39,16,-0.2815895080566406,-0.3157844543457031
eval06,persona,39,17,0.48040771484375,0.030122756958007812
eval06,persona,39,18,0.041717529296875,0.18093109130859375
eval06,persona,39,19,1.1536674499511719,-0.2657203674316406
eval06,persona,39,20,1.3415966033935547,0.26607322692871094
eval07,emotion,22,1,0.08512258529663086,0.17726635932922363
eval07,emotion,22,2,-0.002250194549560547,0.022243022918701172
eval07,emotion,22,3,-0.005403041839599609,0.0044574737548828125
eval07,emotion,22,4,0.0025224685668945312,0.0053397417068481445
eval07,emotion,22,5,-0.006986141204833984,-0.0024899840354919434
eval07,emotion,22,6,0.0009363889694213867,0.001542508602142334
eval07,emotion,22,7,-0.004683852195739746,-0.002330303192138672
eval07,emotion,22,8,0.00016570091247558594,0.00042933225631713867
eval07,emotion,22,9,0.00040030479431152344,0.00139617919921875
eval07,emotion,22,10,0.00026226043701171875,0.001936197280883789
eval07,emotion,22,11,-0.005382895469665527,0.002586185932159424
eval07,emotion,22,12,-0.004112541675567627,0.0016981959342956543
eval07,emotion,22,13,0.00558924674987793,0.01670163869857788
eval07,emotion,22,14,0.00018095970153808594,0.009906172752380371
eval07,emotion,22,15,-0.0017244815826416016,0.0047452449798583984
eval07,emotion,22,16,0.0035151243209838867,0.009027659893035889
eval07,emotion,22,17,-0.0010063648223876953,0.00550234317779541
eval07,emotion,22,18,-0.0013728141784667969,-0.0024804621934890747
eval07,emotion,22,19,0.0006107091903686523,0.0032439827919006348
eval07,emotion,22,20,-0.004323124885559082,-0.004908710718154907
eval07,emotion,39,1,3.84033203125,5.261211395263672
eval07,emotion,39,2,2.480987548828125,2.9315614700317383
eval07,emotion,39,3,1.0342750549316406,2.455780029296875
eval07,emotion,39,4,0.423583984375,6.339794158935547
eval07,emotion,39,5,1.0637054443359375,0.4941749572753906
eval07,emotion,39,6,1.6237735748291016,-0.2640037536621094
eval07,emotion,39,7,-0.16373062133789062,0.9619865417480469
eval07,emotion,39,8,0.1094970703125,1.2460365295410156
eval07,emotion,39,9,0.5791683197021484,0.8525009155273438
eval07,emotion,39,10,-0.154937744140625,-0.6371822357177734
eval07,emotion,39,11,0.9831352233886719,2.2269973754882812
eval07,emotion,39,12,0.239471435546875,0.1899871826171875
eval07,emotion,39,13,1.2715797424316406,0.27606201171875
eval07,emotion,39,14,1.2954940795898438,0.26900291442871094
eval07,emotion,39,15,0.4297771453857422,-0.487091064453125
eval07,emotion,39,16,0.048824310302734375,-0.17697906494140625
eval07,emotion,39,17,0.334686279296875,0.019733428955078125
eval07,emotion,39,18,-0.5571365356445312,-0.8732452392578125
eval07,emotion,39,19,0.6181621551513672,0.08269309997558594
eval07,emotion,39,20,0.202301025390625,0.386444091796875
eval07,persona,22,1,0.2336559295654297,0.06016814708709717
eval07,persona,22,2,0.030279159545898438,0.001523733139038086
eval07,persona,22,3,0.013183116912841797,0.0010833740234375
eval07,persona,22,4,0.02252817153930664,-0.0002472400665283203
eval07,persona,22,5,0.0018815994262695312,0.0008497834205627441
eval07,persona,22,6,0.0033893585205078125,0.0013924241065979004
eval07,persona,22,7,0.0007386207580566406,0.0008859634399414062
eval07,persona,22,8,0.009996414184570312,0.0003159940242767334
eval07,persona,22,9,0.0031201839447021484,-0.001140296459197998
eval07,persona,22,10,0.004663228988647461,0.003388643264770508
eval07,persona,22,11,0.011844396591186523,-0.00442466139793396
eval07,persona,22,12,0.015140116214752197,0.004881948232650757
eval07,persona,22,13,0.026187419891357422,0.005020737648010254
eval07,persona,22,14,0.01279759407043457,0.004577517509460449
eval07,persona,22,15,0.006746768951416016,-5.9604644775390625e-05
eval07,persona,22,16,0.006846308708190918,0.00540006160736084
eval07,persona,22,17,0.006441235542297363,0.0034421682357788086
eval07,persona,22,18,-0.0020029544830322266,-0.0055800676345825195
eval07,persona,22,19,0.011487066745758057,-0.0014333128929138184
eval07,persona,22,20,0.00029987096786499023,-0.00495755672454834
eval07,persona,39,1,12.542724609375,-1.033843994140625
eval07,persona,39,2,6.537384033203125,-0.38422203063964844
eval07,persona,39,3,3.7198448181152344,0.7379837036132812
eval07,persona,39,4,3.6232223510742188,1.5022163391113281
eval07,persona,39,5,2.242218017578125,0.058338165283203125
eval07,persona,39,6,1.9672222137451172,-0.6452369689941406
eval07,persona,39,7,0.8090019226074219,0.394317626953125
eval07,persona,39,8,3.212421417236328,-0.23276710510253906
eval07,persona,39,9,2.6543102264404297,0.2954883575439453
eval07,persona,39,10,1.396881103515625,-0.6572380065917969
eval07,persona,39,11,3.7782135009765625,0.4369468688964844
eval07,persona,39,12,1.6897201538085938,-1.1818828582763672
eval07,persona,39,13,2.5304527282714844,-0.6470413208007812
eval07,persona,39,14,1.9890823364257812,0.171356201171875
eval07,persona,39,15,0.9981536865234375,-1.1662445068359375
eval07,persona,39,16,1.2335281372070312,-0.2313365936279297
eval07,persona,39,17,0.5713157653808594,-0.031240463256835938
eval07,persona,39,18,0.6422271728515625,-1.0502510070800781
eval07,persona,39,19,0.7183990478515625,0.13971710205078125
eval07,persona,39,20,0.0127716064453125,1.1430206298828125
eval08,emotion,22,1,0.0694742202758789,0.14916610717773438
eval08,emotion,22,2,0.04134654998779297,0.08736824989318848
eval08,emotion,22,3,-0.005054473876953125,0.004016876220703125
eval08,emotion,22,4,0.005498170852661133,0.016164660453796387
eval08,emotion,22,5,-0.0036395788192749023,0.002108454704284668
eval08,emotion,22,6,-0.0014030933380126953,0.005798697471618652
eval08,emotion,22,7,-0.0009984970092773438,0.002056598663330078
eval08,emotion,22,8,0.0002532005310058594,-0.00015103816986083984
eval08,emotion,22,9,0.0028901100158691406,0.0008103847503662109
eval08,emotion,22,10,0.00020053982734680176,-1.7881393432617188e-06
eval08,emotion,22,11,0.0021501481533050537,0.0016863346099853516
eval08,emotion,22,12,-0.0008474886417388916,0.0020253658294677734
eval08,emotion,22,13,-0.00013959407806396484,0.003200531005859375
eval08,emotion,22,14,-0.0018675923347473145,0.004979968070983887
eval08,emotion,22,15,0.0060645341873168945,0.017865657806396484
eval08,emotion,22,16,-0.0028890371322631836,-0.001482248306274414
eval08,emotion,22,17,-0.003951311111450195,0.002146899700164795
eval08,emotion,22,18,-0.0004507303237915039,0.0012257397174835205
eval08,emotion,22,19,-0.0011057555675506592,0.0006941556930541992
eval08,emotion,22,20,-9.500980377197266e-05,0.00011026859283447266
eval08,emotion,39,1,4.9528656005859375,4.619495391845703
eval08,emotion,39,2,4.964599609375,5.921966552734375
eval08,emotion,39,3,3.5457763671875,4.325130462646484
eval08,emotion,39,4,1.9681320190429688,2.502370834350586
eval08,emotion,39,5,0.24454498291015625,1.7766685485839844
eval08,emotion,39,6,0.6451339721679688,1.2086639404296875
eval08,emotion,39,7,0.3832054138183594,0.065582275390625
eval08,emotion,39,8,1.4719200134277344,0.6226654052734375
eval08,emotion,39,9,-0.7014312744140625,0.8619613647460938
eval08,emotion,39,10,0.15392684936523438,-0.16011619567871094
eval08,emotion,39,11,0.36940956115722656,0.38293933868408203
eval08,emotion,39,12,0.6849746704101562,-0.9812431335449219
eval08,emotion,39,13,0.3698863983154297,2.1247787475585938
eval08,emotion,39,14,0.062206268310546875,-0.2367687225341797
eval08,emotion,39,15,0.007080078125,0.04047584533691406
eval08,emotion,39,16,0.09811019897460938,0.2997455596923828
eval08,emotion,39,17,0.7129783630371094,0.3664283752441406
eval08,emotion,39,18,0.06473851203918457,0.5544013977050781
eval08,emotion,39,19,0.5597362518310547,0.273895263671875
eval08,emotion,39,20,-0.23166275024414062,0.40488433837890625
eval08,persona,22,1,0.21759700775146484,0.061244964599609375
eval08,persona,22,2,0.12259626388549805,0.03857159614562988
eval08,persona,22,3,0.00932168960571289,-0.0014830827713012695
eval08,persona,22,4,0.02443718910217285,0.011525750160217285
eval08,persona,22,5,0.0114593505859375,0.001405477523803711
eval08,persona,22,6,0.018359661102294922,0.0024160146713256836
eval08,persona,22,7,0.013280868530273438,0.00298309326171875
eval08,persona,22,8,0.00707554817199707,0.00015461444854736328
eval08,persona,22,9,0.0027125179767608643,-0.00048726797103881836
eval08,persona,22,10,0.00019550323486328125,-8.58306884765625e-06
eval08,persona,22,11,-0.0010834932327270508,2.8133392333984375e-05
eval08,persona,22,12,0.0028666704893112183,0.001951456069946289
eval08,persona,22,13,0.007558584213256836,-5.412101745605469e-05
eval08,persona,22,14,0.01436525583267212,0.003529667854309082
eval08,persona,22,15,0.02884650230407715,0.009804010391235352
eval08,persona,22,16,-1.2516975402832031e-05,0.0009170770645141602
eval08,persona,22,17,0.010874509811401367,0.005685150623321533
eval08,persona,22,18,0.004952609539031982,0.004533588886260986
eval08,persona,22,19,0.003506004810333252,0.0007495880126953125
eval08,persona,22,20,-0.000265657901763916,-0.0018003582954406738
eval08,persona,39,1,7.3894195556640625,1.9936790466308594
eval08,persona,39,2,9.911163330078125,4.14495849609375
eval08,persona,39,3,7.176780700683594,2.0398521423339844
eval08,persona,39,4,2.9919662475585938,1.2475051879882812
eval08,persona,39,5,2.9945449829101562,0.8378429412841797
eval08,persona,39,6,1.8376312255859375,0.8894424438476562
eval08,persona,39,7,2.2021522521972656,-0.18682098388671875
eval08,persona,39,8,2.7725257873535156,-0.2149505615234375
eval08,persona,39,9,0.32025718688964844,-0.761322021484375
eval08,persona,39,10,0.14928436279296875,0.2960624694824219
eval08,persona,39,11,0.2100052833557129,-0.050986289978027344
eval08,persona,39,12,0.7080421447753906,-0.38507080078125
eval08,persona,39,13,1.1399307250976562,-0.6701431274414062
eval08,persona,39,14,0.7385005950927734,1.2220287322998047
eval08,persona,39,15,2.3656997680664062,0.3817138671875
eval08,persona,39,16,-0.42810821533203125,0.022741317749023438
eval08,persona,39,17,1.3311614990234375,-0.08493423461914062
eval08,persona,39,18,0.2248842716217041,0.9551734924316406
eval08,persona,39,19,0.3628864288330078,0.14463043212890625
eval08,persona,39,20,-0.137237548828125,-0.21259307861328125
eval09,emotion,22,1,0.004838705062866211,0.03235208988189697
eval09,emotion,22,2,0.010450363159179688,0.043872714042663574
eval09,emotion,22,3,-0.0038938522338867188,0.005269765853881836
eval09,emotion,22,4,0.0009868144989013672,0.012140989303588867
eval09,emotion,22,5,0.0005917549133300781,0.005685843527317047
eval09,emotion,22,6,0.005490303039550781,0.014187633991241455
eval09,emotion,22,7,0.0024862289428710938,0.006458491086959839
eval09,emotion,22,8,-0.0003657341003417969,0.005754619836807251
eval09,emotion,22,9,0.0007578432559967041,0.001009240746498108
eval09,emotion,22,10,4.07099723815918e-05,-0.0005961358547210693
eval09,emotion,22,11,-0.0026339441537857056,-0.0013216733932495117
eval09,emotion,22,12,0.0007248520851135254,0.003955483436584473
eval09,emotion,22,13,0.0037624239921569824,0.006645336747169495
eval09,emotion,22,14,0.001840353012084961,0.005043089389801025
eval09,emotion,22,15,0.0004906654357910156,0.00879049301147461
eval09,emotion,22,16,0.0016881823539733887,0.004159212112426758
eval09,emotion,22,17,0.004051566123962402,0.016330838203430176
eval09,emotion,22,18,0.0036935806274414062,0.01251840591430664
eval09,emotion,22,19,0.0017352104187011719,0.009038448333740234
eval09,emotion,22,20,0.0011310577392578125,0.005415081977844238
eval09,emotion,39,1,3.2700815200805664,4.896419525146484
eval09,emotion,39,2,4.1089324951171875,5.513343811035156
eval09,emotion,39,3,1.384307861328125,2.0120315551757812
eval09,emotion,39,4,1.0702629089355469,2.6030197143554688
eval09,emotion,39,5,0.8745269775390625,1.6577491760253906
eval09,emotion,39,6,0.26271820068359375,-0.31191253662109375
eval09,emotion,39,7,0.71893310546875,0.637176513671875
eval09,emotion,39,8,-0.12534332275390625,0.43799591064453125
eval09,emotion,39,9,0.6189651489257812,0.8465042114257812
eval09,emotion,39,10,0.6327457427978516,0.110076904296875
eval09,emotion,39,11,0.6603507995605469,0.5220260620117188
eval09,emotion,39,12,0.1560211181640625,-0.6530799865722656
eval09,emotion,39,13,-1.213470458984375,1.0487213134765625
eval09,emotion,39,14,0.09896087646484375,0.004150390625
eval09,emotion,39,15,-0.33046722412109375,-0.7899684906005859
eval09,emotion,39,16,0.4694023132324219,0.21196556091308594
eval09,emotion,39,17,0.22917938232421875,-0.6807537078857422
eval09,emotion,39,18,1.5628089904785156,1.1640911102294922
eval09,emotion,39,19,0.2577667236328125,0.02727794647216797
eval09,emotion,39,20,-0.684326171875,0.05666160583496094
eval09,persona,22,1,0.04200011491775513,0.00806128978729248
eval09,persona,22,2,0.06624889373779297,0.0033065080642700195
eval09,persona,22,3,0.016516685485839844,-0.0036377906799316406
eval09,persona,22,4,0.020172834396362305,0.004998058080673218
eval09,persona,22,5,0.017363667488098145,0.001797206699848175
eval09,persona,22,6,0.03127455711364746,0.004427582025527954
eval09,persona,22,7,0.022632360458374023,0.004364907741546631
eval09,persona,22,8,0.011365115642547607,0.006567895412445068
eval09,persona,22,9,0.0019132494926452637,-0.0009497106075286865
eval09,persona,22,10,0.0028879642486572266,0.0009745657444000244
eval09,persona,22,11,0.00020742416381835938,-0.0010457634925842285
eval09,persona,22,12,0.013386130332946777,0.007670223712921143
eval09,persona,22,13,0.008896708488464355,0.004046410322189331
eval09,persona,22,14,0.006127119064331055,0.004275619983673096
eval09,persona,22,15,0.030871868133544922,0.002974271774291992
eval09,persona,22,16,0.020894169807434082,0.004281401634216309
eval09,persona,22,17,0.02703678607940674,0.007319211959838867
eval09,persona,22,18,0.018245935440063477,0.0045021772384643555
eval09,persona,22,19,0.02084207534790039,0.0006557106971740723
eval09,persona,22,20,0.010287761688232422,0.0029305219650268555
eval09,persona,39,1,6.944371223449707,0.4006690979003906
eval09,persona,39,2,10.890823364257812,3.2266769409179688
eval09,persona,39,3,5.47161865234375,1.1725845336914062
eval09,persona,39,4,3.264402389526367,1.9378738403320312
eval09,persona,39,5,2.901153564453125,0.5167121887207031
eval09,persona,39,6,2.8999557495117188,-0.6392059326171875
eval09,persona,39,7,1.7741470336914062,0.3610382080078125
eval09,persona,39,8,0.9291763305664062,-0.0726165771484375
eval09,persona,39,9,0.2791099548339844,0.35533905029296875
eval09,persona,39,10,0.5541343688964844,-0.3679046630859375
eval09,persona,39,11,0.2958641052246094,0.9719696044921875
eval09,persona,39,12,1.5503616333007812,-1.4531440734863281
eval09,persona,39,13,0.19899749755859375,-0.02333831787109375
eval09,persona,39,14,2.1020736694335938,0.1298065185546875
eval09,persona,39,15,1.8992595672607422,-0.35977745056152344
eval09,persona,39,16,0.8385410308837891,-1.0755176544189453
eval09,persona,39,17,2.6966476440429688,-0.6176176071166992
eval09,persona,39,18,3.1537551879882812,0.3575706481933594
eval09,persona,39,19,1.4436893463134766,-0.6966972351074219
eval09,persona,39,20,-1.0722465515136719,-0.20941162109375
eval10,emotion,22,1,0.008785724639892578,0.023499369621276855
eval10,emotion,22,2,0.0023012161254882812,0.008807063102722168
eval10,emotion,22,3,0.009847640991210938,0.014769554138183594
eval10,emotion,22,4,0.0003204345703125,0.0034192800521850586
eval10,emotion,22,5,0.004363059997558594,0.007419943809509277
eval10,emotion,22,6,0.009350776672363281,0.018494606018066406
eval10,emotion,22,7,0.007312297821044922,0.013206720352172852
eval10,emotion,22,8,0.003183126449584961,0.006121277809143066
eval10,emotion,22,9,-0.0005934238433837891,0.00017142295837402344
eval10,emotion,22,10,0.002119779586791992,0.00587773323059082
eval10,emotion,22,11,4.744529724121094e-05,0.002169013023376465
eval10,emotion,22,12,0.0013852119445800781,0.008808374404907227
eval10,emotion,22,13,-0.0011277198791503906,0.0068247318267822266
eval10,emotion,22,14,-3.075599670410156e-05,0.0016603469848632812
eval10,emotion,22,15,0.002661466598510742,0.006695270538330078
eval10,emotion,22,16,0.005614876747131348,0.007639527320861816
eval10,emotion,22,17,0.003982067108154297,0.0017004013061523438
eval10,emotion,22,18,-0.0008878707885742188,0.0031685829162597656
eval10,emotion,22,19,-0.00145721435546875,-0.0006413459777832031
eval10,emotion,22,20,-0.0006326436996459961,0.004382610321044922
eval10,emotion,39,1,0.63653564453125,0.3271026611328125
eval10,emotion,39,2,1.4576873779296875,1.3561592102050781
eval10,emotion,39,3,1.106292724609375,0.86578369140625
eval10,emotion,39,4,-3.7258453369140625,1.0820808410644531
eval10,emotion,39,5,-0.977447509765625,0.10122299194335938
eval10,emotion,39,6,1.0859222412109375,-0.34619140625
eval10,emotion,39,7,-1.1202774047851562,0.5723533630371094
eval10,emotion,39,8,0.41814422607421875,0.4879722595214844
eval10,emotion,39,9,0.16033172607421875,0.4037742614746094
eval10,emotion,39,10,0.46018218994140625,1.0636138916015625
eval10,emotion,39,11,-0.778900146484375,-1.3169059753417969
eval10,emotion,39,12,0.5340423583984375,0.31139373779296875
eval10,emotion,39,13,0.7898025512695312,-0.0043087005615234375
eval10,emotion,39,14,0.7647552490234375,0.16750478744506836
eval10,emotion,39,15,0.3569221496582031,-0.14231109619140625
eval10,emotion,39,16,0.2882194519042969,-0.423004150390625
eval10,emotion,39,17,0.10430145263671875,-0.1676025390625
eval10,emotion,39,18,0.6529006958007812,-0.085540771484375
eval10,emotion,39,19,-0.06536483764648438,0.5307340621948242
eval10,emotion,39,20,-0.7106189727783203,0.0091552734375
eval10,persona,22,1,0.030237436294555664,0.002852797508239746
eval10,persona,22,2,0.019517898559570312,-0.004264235496520996
eval10,persona,22,3,0.02971363067626953,-0.0016016960144042969
eval10,persona,22,4,0.007862091064453125,-0.0049942731857299805
eval10,persona,22,5,0.013034820556640625,0.005764365196228027
eval10,persona,22,6,0.025910377502441406,0.010394096374511719
eval10,persona,22,7,0.017528533935546875,0.004199028015136719
eval10,persona,22,8,0.007001161575317383,0.0028084516525268555
eval10,persona,22,9,-0.0024050474166870117,-0.0016493797302246094
eval10,persona,22,10,0.011168360710144043,0.0043523311614990234
eval10,persona,22,11,0.0031070709228515625,0.00015652179718017578
eval10,persona,22,12,0.017480850219726562,0.0028390884399414062
eval10,persona,22,13,0.011978626251220703,0.0013761520385742188
eval10,persona,22,14,0.012662649154663086,0.0011644363403320312
eval10,persona,22,15,0.01940011978149414,0.006408214569091797
eval10,persona,22,16,0.008518338203430176,0.0037682056427001953
eval10,persona,22,17,0.00905919075012207,0.00033545494079589844
eval10,persona,22,18,0.0064411163330078125,-0.0008692741394042969
eval10,persona,22,19,0.0031871795654296875,-0.004865884780883789
eval10,persona,22,20,0.006129026412963867,0.0015482902526855469
eval10,persona,39,1,4.6028289794921875,-0.20580291748046875
eval10,persona,39,2,6.2037353515625,1.0667152404785156
eval10,persona,39,3,3.038787841796875,0.0976409912109375
eval10,persona,39,4,-0.755096435546875,0.5833549499511719
eval10,persona,39,5,1.7169265747070312,-0.27338409423828125
eval10,persona,39,6,4.5463104248046875,0.9616737365722656
eval10,persona,39,7,1.0821609497070312,0.4377098083496094
eval10,persona,39,8,1.9868850708007812,0.7153968811035156
eval10,persona,39,9,1.026885986328125,0.5777320861816406
eval10,persona,39,10,1.799285888671875,0.7532558441162109
eval10,persona,39,11,1.793487548828125,-1.2245445251464844
eval10,persona,39,12,3.702117919921875,1.2047061920166016
eval10,persona,39,13,1.5992584228515625,0.8816976547241211
eval10,persona,39,14,1.4278717041015625,0.23654556274414062
eval10,persona,39,15,3.4699363708496094,0.514373779296875
eval10,persona,39,16,2.4786453247070312,0.2506256103515625
eval10,persona,39,17,3.0458908081054688,-0.3304119110107422
eval10,persona,39,18,0.8325614929199219,0.09634017944335938
eval10,persona,39,19,0.2344207763671875,-0.3716087341308594
eval10,persona,39,20,-0.194671630859375,0.016204833984375
eval11,emotion,22,1,0.042527198791503906,0.09202969074249268
eval11,emotion,22,2,0.0211181640625,0.05297732353210449
eval11,emotion,22,3,1.5735626220703125e-05,-0.0035886764526367188
eval11,emotion,22,4,0.0015645027160644531,-0.00035458803176879883
eval11,emotion,22,5,-0.001232534646987915,0.0017625093460083008
eval11,emotion,22,6,0.0017590820789337158,-0.00011560320854187012
eval11,emotion,22,7,0.006681919097900391,0.012408137321472168
eval11,emotion,22,8,0.005839824676513672,0.005671262741088867
eval11,emotion,22,9,0.00012040138244628906,-0.0004697442054748535
eval11,emotion,22,10,0.0007359981536865234,0.003438204526901245
eval11,emotion,22,11,0.0013513565063476562,0.00204545259475708
eval11,emotion,22,12,-0.0008893013000488281,-0.006815433502197266
eval11,emotion,22,13,-0.0037603378295898438,-0.006011307239532471
eval11,emotion,22,14,0.005179166793823242,0.012403368949890137
eval11,emotion,22,15,0.0050220489501953125,0.008356332778930664
eval11,emotion,22,16,0.0022569894790649414,0.006790667772293091
eval11,emotion,22,17,-0.0008276700973510742,0.0012550950050354004
eval11,emotion,22,18,-0.004198312759399414,-0.008112788200378418
eval11,emotion,22,19,-0.00015622377395629883,-0.0007781386375427246
eval11,emotion,22,20,0.0017665624618530273,-0.0016914606094360352
eval11,emotion,39,1,2.75372314453125,3.1340484619140625
eval11,emotion,39,2,2.5054779052734375,3.0660781860351562
eval11,emotion,39,3,1.0418014526367188,2.622922897338867
eval11,emotion,39,4,1.3249626159667969,0.3519287109375
eval11,emotion,39,5,-0.1480255126953125,-0.2187652587890625
eval11,emotion,39,6,-0.2028045654296875,-0.1320648193359375
eval11,emotion,39,7,1.2289199829101562,0.6338462829589844
eval11,emotion,39,8,0.48102569580078125,1.4829330444335938
eval11,emotion,39,9,-0.3504486083984375,0.2091064453125
eval11,emotion,39,10,-0.6638641357421875,-0.0619354248046875
eval11,emotion,39,11,0.3345489501953125,0.4065208435058594
eval11,emotion,39,12,0.12715530395507812,-0.15980148315429688
eval11,emotion,39,13,0.5975875854492188,0.4269256591796875
eval11,emotion,39,14,1.0383758544921875,-0.05033111572265625
eval11,emotion,39,15,-0.15053939819335938,0.6328983306884766
eval11,emotion,39,16,0.7401084899902344,0.5909900665283203
eval11,emotion,39,17,-0.29016876220703125,0.7038002014160156
eval11,emotion,39,18,0.6724662780761719,1.2196044921875
eval11,emotion,39,19,1.1795158386230469,0.31751251220703125
eval11,emotion,39,20,-0.12828826904296875,0.15481185913085938
eval11,persona,22,1,0.13204383850097656,0.03270542621612549
eval11,persona,22,2,0.07729339599609375,0.02807748317718506
eval11,persona,22,3,0.0002598762512207031,-0.0120125412940979
eval11,persona,22,4,0.012182950973510742,-0.0008131265640258789
eval11,persona,22,5,0.004803955554962158,-0.0016200542449951172
eval11,persona,22,6,0.0010382533073425293,-0.00038000941276550293
eval11,persona,22,7,0.03215765953063965,0.004500389099121094
eval11,persona,22,8,0.009322166442871094,0.0027780681848526
eval11,persona,22,9,0.003960609436035156,-0.0003648996353149414
eval11,persona,22,10,0.008716344833374023,0.0024555623531341553
eval11,persona,22,11,0.005300998687744141,0.0025867819786071777
eval11,persona,22,12,0.011262178421020508,-0.00546419620513916
eval11,persona,22,13,0.003567218780517578,-0.005467832088470459
eval11,persona,22,14,0.020942211151123047,0.0004712343215942383
eval11,persona,22,15,0.01709294319152832,0.005436062812805176
eval11,persona,22,16,0.0044242143630981445,0.000509798526763916
eval11,persona,22,17,-0.0027046799659729004,-0.0013485550880432129
eval11,persona,22,18,-0.009582757949829102,-0.008720695972442627
eval11,persona,22,19,0.0019518136978149414,-0.0019747018814086914
eval11,persona,22,20,0.0012860894203186035,-0.005238890647888184
eval11,persona,39,1,11.4110107421875,1.2374801635742188
eval11,persona,39,2,9.080192565917969,1.6007461547851562
eval11,persona,39,3,3.024078369140625,-2.0892324447631836
eval11,persona,39,4,2.3263492584228516,0.770477294921875
eval11,persona,39,5,1.698862075805664,-1.1244354248046875
eval11,persona,39,6,0.7113037109375,0.6797409057617188
eval11,persona,39,7,2.79193115234375,-0.09625625610351562
eval11,persona,39,8,2.0288619995117188,0.21001434326171875
eval11,persona,39,9,0.9477577209472656,-0.43413543701171875
eval11,persona,39,10,1.232177734375,-0.483612060546875
eval11,persona,39,11,0.4318523406982422,-0.43058013916015625
eval11,persona,39,12,2.4467411041259766,-1.1910147666931152
eval11,persona,39,13,2.3409423828125,0.05344390869140625
eval11,persona,39,14,1.9457168579101562,-0.6430816650390625
eval11,persona,39,15,0.9358253479003906,0.00589752197265625
eval11,persona,39,16,0.6940135955810547,0.3769569396972656
eval11,persona,39,17,0.391021728515625,-0.49954986572265625
eval11,persona,39,18,0.13467025756835938,-0.43704986572265625
eval11,persona,39,19,1.1113815307617188,-0.35811614990234375
eval11,persona,39,20,0.3794898986816406,-0.10603904724121094
eval12,emotion,22,1,0.004393577575683594,0.02203989028930664
eval12,emotion,22,2,0.004774570465087891,0.009369373321533203
eval12,emotion,22,3,-0.0056688785552978516,0.00046569108963012695
eval12,emotion,22,4,-0.002539515495300293,-0.0012999773025512695
eval12,emotion,22,5,-0.006592273712158203,0.0002810359001159668
eval12,emotion,22,6,0.0018770694732666016,0.006389260292053223
eval12,emotion,22,7,-0.0033659934997558594,0.0063484907150268555
eval12,emotion,22,8,0.0030202865600585938,0.00563359260559082
eval12,emotion,22,9,-0.00516057014465332,0.0007207393646240234
eval12,emotion,22,10,-0.001753091812133789,0.0023658275604248047
eval12,emotion,22,11,-0.004533529281616211,-0.0031478404998779297
eval12,emotion,22,12,-0.005051612854003906,-0.004031181335449219
eval12,emotion,22,13,-0.0005478858947753906,0.0021104812622070312
eval12,emotion,22,14,-0.0030832290649414062,-0.0015883445739746094
eval12,emotion,22,15,-0.0009036064147949219,0.0015578269958496094
eval12,emotion,22,16,-0.0030679702758789062,-0.0012586116790771484
eval12,emotion,22,17,-0.002644062042236328,-0.0007143020629882812
eval12,emotion,22,18,0.00041961669921875,0.0023403167724609375
eval12,emotion,22,19,0.0011587142944335938,-0.0007472038269042969
eval12,emotion,22,20,0.001956939697265625,0.0008249282836914062
eval12,emotion,39,1,2.9056396484375,2.6499404907226562
eval12,emotion,39,2,2.7479248046875,2.2779922485351562
eval12,emotion,39,3,-0.1482105255126953,0.8419671058654785
eval12,emotion,39,4,0.1267986297607422,-0.32206153869628906
eval12,emotion,39,5,-0.23580551147460938,0.15604782104492188
