layer,emotion,cleaned_cosine,raw_cosine,absolute_cleaned_cosine,mean_pair_cleaned_cosine,std_pair_cleaned_cosine,pair_sign_agreement
0,disdainful,0.24866428971290588,0.24525173008441925,0.24866428971290588,0.2161206752061844,0.029603315517306328,1.0
0,grief-stricken,-0.24056661128997803,-0.25289562344551086,0.24056661128997803,-0.20769032835960388,0.03250496834516525,1.0
0,hateful,-0.22436770796775818,-0.22097335755825043,0.22436770796775818,-0.1918700933456421,0.05150794982910156,1.0
0,tense,0.22385860979557037,0.23188096284866333,0.22385860979557037,0.1930302232503891,0.0452377051115036,1.0
0,stimulated,0.2117033451795578,0.19238029420375824,0.2117033451795578,0.1828317791223526,0.02632208727300167,1.0
0,delighted,0.207362562417984,0.20935538411140442,0.207362562417984,0.18077221512794495,0.021678786724805832,1.0
0,lonely,-0.2062230259180069,-0.19376571476459503,0.2062230259180069,-0.17680494487285614,0.03357280045747757,1.0
0,playful,0.20001040399074554,0.1948869526386261,0.20001040399074554,0.17114606499671936,0.04962771013379097,1.0
0,self-conscious,0.19474633038043976,0.20358462631702423,0.19474633038043976,0.16872432827949524,0.03639042004942894,1.0
0,envious,0.18580412864685059,0.20295320451259613,0.18580412864685059,0.16056159138679504,0.0468502938747406,1.0
0,tormented,-0.18459101021289825,-0.18372194468975067,0.18459101021289825,-0.1621004045009613,0.029103312641382217,1.0
0,bewildered,-0.18108919262886047,-0.19618216156959534,0.18108919262886047,-0.1586005538702011,0.03972666710615158,1.0
0,sluggish,-0.17878709733486176,-0.177517831325531,0.17878709733486176,-0.1573483645915985,0.0401797816157341,1.0
0,grumpy,-0.1753888875246048,-0.19344864785671234,0.1753888875246048,-0.15093573927879333,0.04308752715587616,1.0
0,frustrated,-0.17054447531700134,-0.1754211187362671,0.17054447531700134,-0.14800216257572174,0.02353951521217823,1.0
0,depressed,-0.16380490362644196,-0.19037683308124542,0.16380490362644196,-0.14117977023124695,0.020467061549425125,1.0
0,paranoid,0.16187115013599396,0.17459741234779358,0.16187115013599396,0.13917884230613708,0.03639615699648857,1.0
0,compassionate,0.157121479511261,0.1623499095439911,0.157121479511261,0.1386488974094391,0.04397805035114288,1.0
0,restless,0.15311257541179657,0.13977624475955963,0.15311257541179657,0.13288763165473938,0.042038604617118835,1.0
0,indignant,-0.15052036941051483,-0.18281084299087524,0.15052036941051483,-0.1335117369890213,0.02594190277159214,1.0
0,annoyed,-0.1484832614660263,-0.1848497837781906,0.1484832614660263,-0.13023582100868225,0.05550296977162361,1.0
0,cheerful,0.1461183875799179,0.16460628807544708,0.1461183875799179,0.12826034426689148,0.014350858516991138,1.0
0,content,0.1444910317659378,0.14432740211486816,0.1444910317659378,0.12528903782367706,0.03548949956893921,1.0
0,fulfilled,0.1436939686536789,0.1615544706583023,0.1436939686536789,0.12540212273597717,0.03502057120203972,1.0
0,sympathetic,0.14036676287651062,0.13484111428260803,0.14036676287651062,0.1205369085073471,0.025410743430256844,1.0
0,humiliated,0.13622361421585083,0.1491425335407257,0.13622361421585083,0.11911624670028687,0.03591539338231087,1.0
0,contemptuous,0.13585394620895386,0.15073837339878082,0.13585394620895386,0.11713538318872452,0.023564506322145462,1.0
0,scared,0.13492901623249054,0.1371505856513977,0.13492901623249054,0.11574967205524445,0.021877029910683632,1.0
0,smug,0.13234195113182068,0.15193025767803192,0.13234195113182068,0.11689676344394684,0.016985736787319183,1.0
0,thankful,-0.13198047876358032,-0.11994797736406326,0.13198047876358032,-0.11451493203639984,0.02838238887488842,1.0
0,relaxed,-0.13192658126354218,-0.09807167202234268,0.13192658126354218,-0.11445977538824081,0.017230035737156868,1.0
0,distressed,-0.13131621479988098,-0.12510594725608826,0.13131621479988098,-0.11266545951366425,0.038414981216192245,1.0
0,at ease,0.13059456646442413,0.12759582698345184,0.13059456646442413,0.11435514688491821,0.031372129917144775,1.0
0,vibrant,0.1304420381784439,0.1090940609574318,0.1304420381784439,0.10912070423364639,0.046487320214509964,1.0
0,self-confident,0.1290837526321411,0.11901803314685822,0.1290837526321411,0.11277920007705688,0.03214642405509949,1.0
0,insulted,0.1242949515581131,0.13167935609817505,0.1242949515581131,0.10955114662647247,0.029630150645971298,1.0
0,perplexed,0.12144038826227188,0.12678766250610352,0.12144038826227188,0.104316845536232,0.04318445548415184,1.0
0,gloomy,-0.12111333757638931,-0.12440675497055054,0.12111333757638931,-0.10385439544916153,0.030201761052012444,1.0
0,angry,-0.12012802809476852,-0.1587853729724884,0.12012802809476852,-0.10603438317775726,0.048178452998399734,1.0
0,jubilant,-0.11909890174865723,-0.13902518153190613,0.11909890174865723,-0.10246133804321289,0.03639005497097969,1.0
0,miserable,-0.11876100301742554,-0.08649414777755737,0.11876100301742554,-0.10189755260944366,0.04780709743499756,1.0
0,terrified,0.11746186763048172,0.12808309495449066,0.11746186763048172,0.10188555717468262,0.04336201399564743,1.0
0,brooding,-0.11549711972475052,-0.11563463509082794,0.11549711972475052,-0.09768060594797134,0.028456253930926323,1.0
0,hostile,-0.11528785526752472,-0.12642915546894073,0.11528785526752472,-0.10131822526454926,0.03609651327133179,1.0
0,remorseful,0.11389484256505966,0.14775438606739044,0.11389484256505966,0.10030190646648407,0.041444793343544006,1.0
0,furious,0.11383943259716034,0.0820954218506813,0.11383943259716034,0.09404828399419785,0.05054963752627373,1.0
0,kind,0.11352698504924774,0.13371214270591736,0.11352698504924774,0.10077837854623795,0.04520252346992493,1.0
0,tired,-0.11276878416538239,-0.10388728976249695,0.11276878416538239,-0.098210409283638,0.017749901860952377,1.0
0,irate,0.11126283556222916,0.06348804384469986,0.11126283556222916,0.09495581686496735,0.05458415672183037,1.0
0,on edge,0.11011821031570435,0.12912259995937347,0.11011821031570435,0.09693525731563568,0.03366472199559212,1.0
0,loving,0.1080065369606018,0.0935940146446228,0.1080065369606018,0.09382279962301254,0.019986126571893692,1.0
0,unsettled,-0.10474257171154022,-0.09180920571088791,0.10474257171154022,-0.09180925786495209,0.06004532054066658,1.0
0,indifferent,-0.1046367883682251,-0.11911682784557343,0.1046367883682251,-0.0928289070725441,0.042968038469552994,1.0
0,amazed,-0.10418261587619781,-0.11426661163568497,0.10418261587619781,-0.08980480581521988,0.027084482833743095,1.0
0,weary,-0.10073678940534592,-0.10876758396625519,0.10073678940534592,-0.0881621390581131,0.023212840780615807,1.0
0,panicked,-0.09906455874443054,-0.09866107255220413,0.09906455874443054,-0.08707551658153534,0.02973795495927334,1.0
0,vindictive,-0.09757740795612335,-0.12856078147888184,0.09757740795612335,-0.08594855666160583,0.061050206422805786,0.800000011920929
0,calm,-0.09705767780542374,-0.08241380006074905,0.09705767780542374,-0.08112816512584686,0.041571661829948425,1.0
0,triumphant,-0.09615243226289749,-0.11100849509239197,0.09615243226289749,-0.08299606293439865,0.023298930376768112,1.0
0,valiant,-0.09430090337991714,-0.12637241184711456,0.09430090337991714,-0.08239848911762238,0.06854315102100372,0.800000011920929
0,aroused,0.0938892588019371,0.11048156023025513,0.0938892588019371,0.08037459850311279,0.03688773885369301,1.0
0,joyful,0.09094206988811493,0.10224973410367966,0.09094206988811493,0.08084968477487564,0.04117502644658089,1.0
0,bitter,0.09008468687534332,0.08196435868740082,0.09008468687534332,0.07844676822423935,0.051887959241867065,1.0
0,unnerved,-0.08959878981113434,-0.069887176156044,0.08959878981113434,-0.07772032171487808,0.024018768221139908,1.0
0,stressed,-0.0892365351319313,-0.10184585303068161,0.0892365351319313,-0.07901255786418915,0.05221198871731758,1.0
0,irritated,-0.08678901940584183,-0.09041335433721542,0.08678901940584183,-0.07590828835964203,0.037752240896224976,1.0
0,desperate,-0.08672092854976654,-0.08741886913776398,0.08672092854976654,-0.07333763688802719,0.02292242832481861,1.0
0,alert,-0.08607816696166992,-0.08884165436029434,0.08607816696166992,-0.07616585493087769,0.02153465896844864,1.0
0,nervous,0.08596348762512207,0.07636616379022598,0.08596348762512207,0.07467986643314362,0.021616972982883453,1.0
0,disgusted,-0.08294983208179474,-0.09830185770988464,0.08294983208179474,-0.07164576649665833,0.013540723361074924,1.0
0,thrilled,-0.08201000839471817,-0.06765532493591309,0.08201000839471817,-0.07197685539722443,0.03758128732442856,1.0
0,invigorated,0.08025434613227844,0.1085871160030365,0.08025434613227844,0.07069824635982513,0.03324580565094948,1.0
0,astonished,-0.0790250152349472,-0.07056214660406113,0.0790250152349472,-0.06750800460577011,0.04943716153502464,0.800000011920929
0,exasperated,-0.07883214205503464,-0.0882515162229538,0.07883214205503464,-0.07204195111989975,0.034651029855012894,1.0
0,eager,-0.07625610381364822,-0.06891164183616638,0.07625610381364822,-0.06595222651958466,0.02821597084403038,1.0
0,sentimental,-0.07475543767213821,-0.08305071294307709,0.07475543767213821,-0.06427215039730072,0.02544628456234932,1.0
0,stuck,-0.07425663620233536,-0.09368350356817245,0.07425663620233536,-0.06533591449260712,0.02747100219130516,1.0
0,proud,-0.0728440135717392,-0.05589696019887924,0.0728440135717392,-0.060884375125169754,0.04326045885682106,1.0
0,hysterical,0.07274451851844788,0.06662388890981674,0.07274451851844788,0.06385010480880737,0.026595093309879303,1.0
0,vengeful,-0.07166576385498047,-0.0460573211312294,0.07166576385498047,-0.06006406620144844,0.054128795862197876,0.800000011920929
0,sorry,0.07109608501195908,0.05452585965394974,0.07109608501195908,0.06449700891971588,0.0455150306224823,1.0
0,spiteful,-0.06920215487480164,-0.12821221351623535,0.06920215487480164,-0.06274224072694778,0.0476626455783844,0.800000011920929
0,optimistic,0.06895241141319275,0.025138327851891518,0.06895241141319275,0.057318173348903656,0.0381496325135231,1.0
0,hurt,0.06795693188905716,0.08402577042579651,0.06795693188905716,0.05979711934924126,0.03049994818866253,1.0
0,dependent,0.06770117580890656,0.10095422714948654,0.06770117580890656,0.059307314455509186,0.029612373560667038,1.0
0,dispirited,-0.06761867552995682,-0.05328632891178131,0.06761867552995682,-0.05740022659301758,0.031006766483187675,1.0
0,safe,-0.06584124267101288,-0.04883747547864914,0.06584124267101288,-0.056862812489271164,0.009948620572686195,1.0
0,sleepy,0.0657910406589508,0.08133652061223984,0.0657910406589508,0.05979343131184578,0.02457696758210659,1.0
0,frightened,0.06537878513336182,0.05966244265437126,0.06537878513336182,0.05379343032836914,0.03219999372959137,1.0
0,anxious,0.06521547585725784,0.07097144424915314,0.06521547585725784,0.057886116206645966,0.025021199136972427,1.0
0,inspired,-0.0651000589132309,-0.042057719081640244,0.0651000589132309,-0.05363408476114273,0.04427272453904152,1.0
0,shocked,0.0649913027882576,0.047271326184272766,0.0649913027882576,0.053813256323337555,0.04038359969854355,1.0
0,scornful,-0.064911387860775,-0.06319613009691238,0.064911387860775,-0.059848763048648834,0.033916737884283066,1.0
0,horrified,-0.06350719928741455,-0.09174180030822754,0.06350719928741455,-0.05593683570623398,0.04350334405899048,0.800000011920929
0,impatient,-0.06337659060955048,-0.05142684280872345,0.06337659060955048,-0.05301981419324875,0.02319713681936264,1.0
0,ashamed,0.06308498978614807,0.02979610487818718,0.06308498978614807,0.05248250439763069,0.025091947987675667,1.0
0,skeptical,0.0604456290602684,0.037085238844156265,0.0604456290602684,0.0484083890914917,0.0388951301574707,0.800000011920929
0,listless,-0.05829188600182533,-0.10940278321504593,0.05829188600182533,-0.05113065242767334,0.041354212909936905,1.0
0,upset,-0.057197242975234985,-0.08451288938522339,0.057197242975234985,-0.05035706236958504,0.038342565298080444,0.800000011920929
0,refreshed,0.056638456881046295,0.07407909631729126,0.056638456881046295,0.049953311681747437,0.01748242788016796,1.0
0,vigilant,0.055838536471128464,0.07995585352182388,0.055838536471128464,0.05009455606341362,0.03480157256126404,0.800000011920929
0,resigned,-0.05365767329931259,-0.0591830238699913,0.05365767329931259,-0.0469869002699852,0.033414386212825775,1.0
0,lazy,-0.05200967192649841,-0.06471779942512512,0.05200967192649841,-0.0460120365023613,0.015567159280180931,1.0
0,blissful,0.05151784420013428,0.07703293859958649,0.05151784420013428,0.047855716198682785,0.03060056082904339,1.0
0,troubled,-0.051245562732219696,-0.06754467636346817,0.051245562732219696,-0.0442308709025383,0.01769244112074375,1.0
0,self-critical,0.050666552037000656,0.026033129543066025,0.050666552037000656,0.04090922325849533,0.03850911185145378,1.0
0,amused,-0.05049126595258713,-0.08979461342096329,0.05049126595258713,-0.04811178147792816,0.04580847546458244,0.800000011920929
0,resentful,-0.04946728050708771,-0.08231378346681595,0.04946728050708771,-0.044446609914302826,0.04451475292444229,0.800000011920929
0,rattled,0.048385731875896454,0.04728677123785019,0.048385731875896454,0.04150675609707832,0.012068905867636204,1.0
0,disoriented,0.046088807284832,0.042359013110399246,0.046088807284832,0.038314107805490494,0.033119719475507736,1.0
0,shaken,-0.04354150965809822,-0.01998644322156906,0.04354150965809822,-0.036963559687137604,0.015533389523625374,1.0
0,heartbroken,-0.043124184012413025,-0.01100915763527155,0.043124184012413025,-0.033780600875616074,0.04547944664955139,0.800000011920929
0,guilty,0.041591040790081024,0.046197596937417984,0.041591040790081024,0.037113673985004425,0.03325474634766579,0.800000011920929
0,ecstatic,0.039173729717731476,0.029313616454601288,0.039173729717731476,0.03309669718146324,0.019738294184207916,1.0
0,obstinate,-0.036646682769060135,-0.0295675341039896,0.036646682769060135,-0.030598461627960205,0.042735353112220764,0.6000000238418579
0,infatuated,0.0360700860619545,0.03314979001879692,0.0360700860619545,0.0305643267929554,0.01636992022395134,1.0
0,dumbstruck,-0.03594668209552765,-0.03650716319680214,0.03594668209552765,-0.03352662920951843,0.02881006710231304,1.0
0,bored,-0.034276604652404785,0.005712882615625858,0.034276604652404785,-0.027117442339658737,0.03297438099980354,0.6000000238418579
0,serene,-0.033948928117752075,-0.00911922287195921,0.033948928117752075,-0.02527713216841221,0.04066682979464531,0.800000011920929
0,disturbed,0.03364164009690285,0.017806384712457657,0.03364164009690285,0.027347739785909653,0.022427096962928772,1.0
0,awestruck,-0.03167138993740082,0.004322993569076061,0.03167138993740082,-0.02583131194114685,0.03989993780851364,0.800000011920929
0,droopy,-0.03089633584022522,-0.029430175200104713,0.03089633584022522,-0.026507902890443802,0.02050705812871456,1.0
0,jealous,0.02999420277774334,0.028540100902318954,0.02999420277774334,0.02573082409799099,0.020228620618581772,0.800000011920929
0,hope,-0.02995271235704422,-0.03803488612174988,0.02995271235704422,-0.026112526655197144,0.02683398313820362,1.0
0,offended,-0.029080379754304886,-0.07227310538291931,0.029080379754304886,-0.026891717687249184,0.04625591263175011,0.800000011920929
0,peaceful,0.027948375791311264,0.049051493406295776,0.027948375791311264,0.025362808257341385,0.04102356731891632,0.800000011920929
0,defiant,-0.02767575904726982,-0.03674520179629326,0.02767575904726982,-0.022688884288072586,0.016382193192839622,1.0
0,trapped,0.02669014036655426,0.05287996307015419,0.02669014036655426,0.02193799614906311,0.049551788717508316,0.6000000238418579
0,puzzled,0.0263169314712286,0.017945092171430588,0.0263169314712286,0.020073115825653076,0.03202301636338234,0.6000000238418579
0,unhappy,-0.025855910032987595,-0.010725588537752628,0.025855910032987595,-0.019768942147493362,0.06001290678977966,0.6000000238418579
0,satisfied,0.024777447804808617,0.050620339810848236,0.024777447804808617,0.023797214031219482,0.0350806750357151,0.800000011920929
0,mystified,-0.024640314280986786,-0.018152015283703804,0.024640314280986786,-0.02353890985250473,0.03405337780714035,0.800000011920929
0,stubborn,0.024045085534453392,0.04715617373585701,0.024045085534453392,0.02267029881477356,0.029452944174408913,0.800000011920929
0,grateful,-0.023946033790707588,-0.03538649529218674,0.023946033790707588,-0.01862330734729767,0.026861203834414482,0.800000011920929
0,exuberant,0.022715900093317032,0.05428900197148323,0.022715900093317032,0.020509634166955948,0.058790214359760284,0.6000000238418579
0,sensitive,0.022006895393133163,0.012500789947807789,0.022006895393133163,0.01945343427360058,0.029069019481539726,0.6000000238418579
0,vulnerable,0.021311065182089806,0.027145419269800186,0.021311065182089806,0.015167603269219398,0.045731138437986374,0.6000000238418579
0,surprised,0.020840521901845932,0.02388201840221882,0.020840521901845932,0.017577290534973145,0.039237815886735916,0.800000011920929
0,worried,-0.020771443843841553,-0.03653435781598091,0.020771443843841553,-0.019507406279444695,0.06207762658596039,0.6000000238418579
0,euphoric,0.02038509026169777,0.04958285391330719,0.02038509026169777,0.020856261253356934,0.05613034591078758,0.800000011920929
0,sullen,0.019774584099650383,0.02091021090745926,0.019774584099650383,0.014944331720471382,0.028735127300024033,0.800000011920929
0,hopeful,-0.019698457792401314,-0.03560033440589905,0.019698457792401314,-0.016375351697206497,0.027449194341897964,0.800000011920929
0,sad,-0.016764987260103226,-0.01606820896267891,0.016764987260103226,-0.01641254872083664,0.0275997593998909,0.800000011920929
0,empathetic,-0.016429873183369637,0.016216374933719635,0.016429873183369637,-0.013879111036658287,0.01715012826025486,0.800000011920929
0,regretful,-0.015683699399232864,0.007631159387528896,0.015683699399232864,-0.011519625782966614,0.029754439368844032,0.6000000238418579
0,reflective,-0.015602510422468185,0.021313630044460297,0.015602510422468185,-0.012946510687470436,0.05276254191994667,0.4000000059604645
0,nostalgic,-0.015315684489905834,-0.016219880431890488,0.015315684489905834,-0.012403571046888828,0.025033075362443924,0.6000000238418579
0,enraged,-0.014089073054492474,-0.0373416505753994,0.014089073054492474,-0.013723370619118214,0.032639261335134506,0.800000011920929
0,energized,-0.013299931772053242,0.009884840808808804,0.013299931772053242,-0.011581532657146454,0.02300861105322838,0.6000000238418579
0,uneasy,0.01294982060790062,0.00416362751275301,0.01294982060790062,0.009805695153772831,0.0383925698697567,0.6000000238418579
